583;150;442;443;9999;1;"Специальные"
584;150;444;445;9999;1;"Цилиндрические"
585;151;448;449;9999;1;"Дисковые"
586;151;450;451;9999;1;"Остальные"
587;151;452;453;9999;1;"Цилиндрические"
588;170;494;495;9999;1;"Анализаторы водных растворов"
589;170;496;497;9999;1;"Анализаторы сырья и материалов"
590;172;502;503;9999;1;"Сетевые фильтры"
591;174;506;507;9999;1;"Датчики веса"
592;174;508;509;9999;1;"Датчики влажности"
593;174;510;511;9999;1;"Датчики давления"
594;174;512;513;9999;1;"Датчики положения (расстояния)"
595;174;514;515;9999;1;"Датчики угловых перемещений (энкодеры)"
596;174;516;517;9999;1;"Датчики ультразвуковые"
597;174;518;519;9999;1;"Датчики усилия"
598;174;520;521;9999;1;"Датчики ускорения (акселерометры)"
599;174;522;523;9999;1;"Механические датчики положения"
600;174;524;525;9999;1;"Пламени и УФ излучения"
601;174;526;527;9999;1;"Датчики давления"
602;177;532;533;9999;1;"Блоки управления"
603;177;534;535;9999;1;"Вентили"
604;177;536;537;9999;1;"Исполнительные механизмы"
605;177;538;539;9999;1;"Клапаны"
606;177;540;541;9999;1;"Краны"
607;177;542;543;9999;1;"Отборные устройства"
608;177;544;545;9999;1;"Регуляторы"
609;177;546;547;9999;1;"Соединители труб"
610;178;550;551;9999;1;"Датчики контраста"
611;178;552;553;9999;1;"Датчики оптические"
612;178;554;555;9999;1;"Датчики цвета"
613;178;556;557;9999;1;"Нивелиры"
614;178;558;559;9999;1;"Рефрактометры и поляриметры"
615;178;560;561;9999;1;"Спектрометры"
616;178;562;563;9999;1;"Тахеометры"
617;178;564;565;9999;1;"Теодолиты"
618;178;566;567;9999;1;"Фотометры и фотоколориметры"
619;178;568;569;9999;1;"Хроматографы"
621;179;572;575;9999;1;"Преобразователи давления"
622;180;578;579;9999;1;"Вакуумметры"
623;180;580;583;9999;1;"Дифманометры"
624;180;584;585;9999;1;"Мановакуумметры"
625;180;586;587;9999;1;"Манометры"
626;180;588;589;9999;1;"Мембраны разделительные"
627;180;590;591;9999;1;"Напоромеры"
628;180;592;593;9999;1;"Прочие приборы"
629;180;594;595;9999;1;"Тягомеры"
630;180;596;597;9999;1;"Тягонапоромеры"
631;181;600;603;9999;1;"Анемометры"
632;181;604;605;9999;1;"Барометры"
633;181;606;607;9999;1;"Гигрометры"
634;181;608;609;9999;1;"Измерители концентрации пыли"
635;181;610;611;9999;1;"Измерители освещенности"
636;181;612;613;9999;1;"Измерители температуры и влажности"
637;182;616;617;9999;1;"Аксессуары к измерителям температуры"
638;182;618;619;9999;1;"Гильзы защитные"
639;182;620;621;9999;1;"Нормирующие преобразователи"
640;182;622;623;9999;1;"Пирометры"
641;182;624;625;9999;1;"Термометры"
642;182;626;627;9999;1;"Термопреобразователи"
643;183;630;631;9999;1;"Датчики-реле"
644;183;632;633;9999;1;"Позиционные регуляторы"
645;183;634;635;9999;1;"Регуляторы температуры (ПИД-регуляторы)"
646;183;636;637;9999;1;"Термостаты"
647;184;640;641;9999;1;"Дефектоскопы"
648;184;642;643;9999;1;"Измерители шума и вибрации"
649;184;644;645;9999;1;"Приборы для измерения прочности"
650;184;646;647;9999;1;"Приборы контроля лакокрасочных покрытий"
651;184;648;649;9999;1;"Твердомеры"
652;184;650;651;9999;1;"Толщиномеры"
653;185;654;655;9999;1;"Адаптеры интерфейса"
654;185;656;657;9999;1;"Измерительные преобразователи"
655;185;658;659;9999;1;"Модули ввода/вывода"
656;185;660;661;9999;1;"Оборудование для станков с ЧПУ"
657;185;662;663;9999;1;"Оборудование мониторинга и сбора данных"
658;185;664;665;9999;1;"Преобразователи сигналов"
659;185;666;667;9999;1;"Промышленные компьютеры"
664;187;670;671;9999;1;"Металлодетекторы"
665;187;672;673;9999;1;"Металлоискатели"
666;187;674;675;9999;1;"Таймеры"
667;187;676;677;9999;1;"Тече- и трассоискатели"
668;188;680;681;9999;1;"Комплектующие и расходные материалы"
669;189;684;685;9999;1;"Диафрагмы"
670;189;686;687;9999;1;"Расходомеры"
671;189;688;689;9999;1;"Реле потока"
672;189;690;691;9999;1;"Счетчики воды"
673;189;692;693;9999;1;"Счетчики импульсов"
674;189;694;695;9999;1;"Счетчики нефтепродуктов"
675;189;696;697;9999;1;"Счетчики электроэнергии"
676;191;702;703;9999;1;"Приборы для сигнализации и управления насосами"
677;219;766;767;9999;1;"Неполярные керамические"
678;219;768;769;9999;1;"Неполярные прочие"
679;219;770;771;9999;1;"Полярные оксидно-полупроводниковые"
680;219;772;773;9999;1;"Полярные электролитические"
681;223;782;783;9999;1;"Варисторы"
682;223;784;785;9999;1;"Резисторы переменные"
683;223;786;787;9999;1;"Резисторы постоянные"
684;223;788;789;9999;1;"Терморезисторы"
685;224;792;793;9999;1;"Силовые диоды"
686;224;794;795;9999;1;"Силовые модули"
687;224;796;797;9999;1;"Силовые тиристоры"
688;227;804;805;9999;1;"Биполярные транзисторы"
689;227;806;807;9999;1;"Полевые транзисторы"
690;229;814;815;9999;1;"Вспомогательные приборы"
691;229;816;817;9999;1;"Дозаторы"
692;229;818;819;9999;1;"Наконечники"
693;229;820;821;9999;1;"Освещение и визуальный контроль"
694;229;822;823;9999;1;"Разное"
696;236;838;839;9999;1;"Антистатическая маркировка зон"
697;236;840;841;9999;1;"Антистатическая одежда и обувь"
698;236;842;843;9999;1;"Антистатическая тара и упаковка"
699;236;844;845;9999;1;"Антистатические канцелярские принадлежности"
700;236;846;847;9999;1;"Антистатические комплекты заземления"
